67.53,67.332,66.972,66.444,65.676,64.663,63.335,61.883,60.039,57.992,55.66,53.19,50.804,48.539,46.495,44.738,43.042,41.685,40.576,39.73,38.932,38.332,37.76,37.357,37.044,36.85,36.814,36.807,36.863,36.995,37.215,37.54,37.916,38.339,38.832,39.406,40.033,40.891,41.877,42.952,44.093,45.402,46.801,48.269,49.821,51.422,53.061,54.727,56.354,57.815,59.204,60.438,61.703,62.86,63.936,64.878,65.726,66.369,66.85,67.14,67.176,66.989,66.587,65.927,65.12,64.05,62.494,60.655,58.611,56.215,53.634,50.962,48.306,45.798,43.557,41.69,40.085,38.839,37.802,36.999,36.474,36.119,36.13,36.504,37.013,37.702,38.579,39.489,40.477,41.535,42.618,43.581,44.528,45.459,46.361,47.257,48.147,49.031,49.903,50.752,51.614,52.506,53.521,54.622,55.764,56.888,58.09,59.349,60.648,61.964
71.581,71.445,71.142,70.693,70.058,69.229,68.254,67.002,65.589,63.961,62.161,60.271,58.336,56.419,54.585,52.884,51.381,50.158,49.123,48.236,47.491,46.887,46.422,46.111,45.999,46.009,46.085,46.215,46.388,46.613,46.896,47.308,47.646,48.002,48.412,48.876,49.382,49.94,50.56,51.232,51.927,52.742,53.641,54.618,55.662,56.747,57.87,58.963,59.997,61.033,62.087,63.167,64.276,65.355,66.301,67.093,67.682,68.045,68.225,68.197,67.997,67.645,67.035,66.181,65.105,63.765,62.096,60.242,58.282,56.289,54.381,52.611,51.181,49.986,49.014,48.246,47.664,47.257,46.995,46.891,46.927,47.14,47.47,47.796,48.109,48.391,48.705,49.071,49.465,50.008,50.495,50.946,51.388,51.864,52.391,53.006,53.717,54.523,55.528,56.456,57.483,58.598,59.779,61.026,62.3,63.484,64.589,65.652,66.678,67.674
71.075,70.87,70.424,69.708,68.779,67.755,66.357,64.506,62.4,60.1,57.648,55.185,52.878,50.839,49.021,47.418,46.118,44.969,43.941,43.16,42.639,42.354,42.202,42.162,42.211,42.308,42.426,42.551,42.684,42.837,43.108,43.325,43.483,43.686,43.942,44.278,44.699,45.204,45.83,46.597,47.421,48.336,49.33,50.408,51.528,52.66,53.799,54.912,56.009,57.135,58.298,59.501,60.768,61.999,63.175,64.152,64.935,65.444,65.649,65.76,65.617,65.253,64.618,63.797,62.702,61.472,59.752,57.872,55.773,53.636,51.6,49.709,48.079,46.639,45.554,44.722,44,43.545,43.213,43.081,43.228,43.394,43.782,44.16,44.467,44.705,44.862,44.945,45.189,45.462,45.414,45.273,45.066,44.886,44.711,44.605,44.588,44.645,44.818,45.077,45.462,46.045,46.754,47.602,48.543,49.58,50.659,51.719,52.741,53.732
69.888,69.764,69.474,68.996,68.355,67.399,66.215,64.734,63.019,61.04,58.833,56.409,53.82,51.242,48.76,46.52,44.573,42.844,41.417,40.305,39.503,38.846,38.356,38.089,37.998,38.065,38.295,38.638,39.05,39.487,40.001,40.657,41.07,41.43,41.775,42.157,42.568,42.998,43.492,44.033,44.604,45.284,46.106,47.011,47.98,49.036,50.169,51.328,52.503,53.656,54.747,55.848,57.007,58.19,59.407,60.619,61.731,62.596,63.245,63.681,63.837,63.819,63.638,63.295,62.695,61.853,60.756,59.444,57.882,56.064,54.059,51.952,49.957,48.17,46.622,45.288,44.202,43.351,42.748,42.335,42.051,41.922,41.892,42.017,42.29,42.648,43.039,43.452,43.873,44.314,44.847,45.462,46.026,46.414,46.811,47.219,47.642,48.11,48.641,49.253,49.94,50.666,51.421,52.198,53.016,53.851,54.706,55.587,56.484,57.382
61.284,61.14,60.842,60.333,59.653,58.778,57.682,56.337,54.8,52.891,50.86,48.787,46.768,44.889,43.235,41.808,40.7,39.829,39.196,38.718,38.359,38.143,38.104,38.273,38.557,38.827,39.022,39.152,39.256,39.39,39.705,40.014,40.242,40.332,40.461,40.626,40.854,41.183,41.647,42.235,42.895,43.654,44.579,45.659,46.865,48.18,49.546,50.874,52.167,53.42,54.588,55.76,56.813,57.768,58.664,59.463,60.098,60.59,60.858,60.934,60.815,60.527,60.012,59.358,58.468,57.245,55.862,54.24,52.383,50.322,48.137,45.924,43.774,41.754,40.001,38.474,37.188,36.104,35.137,34.357,33.825,33.434,33.329,33.326,33.452,33.672,33.903,34.111,34.278,34.464,34.658,34.857,35.057,35.212,35.368,35.54,35.77,36.11,36.531,37.032,37.645,38.34,39.14,40.072,41.146,42.307,43.479,44.64,45.799,46.97
79.751,79.473,79.033,78.44,77.626,76.573,75.371,73.927,72.2,70.333,68.421,66.547,64.809,63.25,61.946,60.911,60.136,59.55,59.094,58.795,58.762,58.857,59.184,59.651,60.182,60.728,61.281,61.836,62.382,63.057,63.631,64.024,64.337,64.607,64.883,65.137,65.381,65.637,65.937,66.289,66.716,67.222,67.761,68.352,69.034,69.776,70.572,71.408,72.259,73.088,73.967,74.896,75.92,77.002,78.032,78.896,79.536,79.972,80.19,80.208,79.932,79.464,78.795,77.89,76.717,75.301,73.671,71.745,69.745,67.711,65.728,63.82,62.048,60.46,59.066,57.878,56.82,55.918,55.177,54.571,54.189,54.03,54.061,54.208,54.437,54.724,55.021,55.335,55.663,56.065,56.459,56.77,57.042,57.365,57.718,58.118,58.573,59.091,59.662,60.283,60.949,61.65,62.372,63.132,63.909,64.71,65.599,66.527,67.464,68.38
78.529,78.43,78.154,77.689,76.87,75.781,74.291,72.474,70.394,68.097,65.678,63.251,60.968,58.96,57.387,56.221,55.232,54.501,53.979,53.613,53.378,53.476,53.952,54.633,55.406,56.103,56.672,57.185,57.672,58.143,58.764,59.48,60.154,60.609,60.967,61.257,61.54,61.828,62.153,62.59,63.166,63.827,64.554,65.462,66.442,67.443,68.46,69.497,70.57,71.652,72.648,73.691,74.729,75.73,76.699,77.571,78.328,78.97,79.444,79.765,79.922,79.879,79.622,79.196,78.579,77.764,76.666,75.329,73.775,71.813,69.584,67.2,64.632,62.083,59.774,57.64,55.844,54.331,53.089,52.019,51.1,50.388,49.846,49.455,49.197,49.056,48.951,48.867,48.824,48.871,49.02,49.188,49.319,49.513,49.801,50.218,50.72,51.314,52.042,52.895,53.863,54.952,56.171,57.448,58.75,60.068,61.402,62.761,64.102,65.401
79.747,79.569,79.209,78.67,77.844,76.729,75.284,73.413,71.03,68.378,65.662,63.035,60.591,58.353,56.326,54.574,53.031,51.747,50.64,49.599,48.669,47.958,47.445,47.106,46.843,46.594,46.324,46.036,45.837,45.728,45.758,45.692,45.607,45.527,45.487,45.524,45.686,45.974,46.434,47.109,47.859,48.68,49.732,50.931,52.247,53.641,55.08,56.523,57.964,59.416,60.739,62.077,63.392,64.58,65.694,66.748,67.713,68.573,69.311,69.932,70.439,70.805,70.974,70.906,70.624,70.188,69.49,68.586,67.477,66.093,64.417,62.57,60.663,58.714,56.859,55.111,53.481,51.964,50.734,49.776,48.928,48.267,47.792,47.484,47.379,47.388,47.456,47.532,47.59,47.646,47.705,47.768,47.851,48.001,48.232,48.557,48.995,49.543,50.183,50.896,51.689,52.558,53.514,54.542,55.629,56.791,57.977,59.18,60.387,61.604
45.599,45.507,45.33,45.072,44.715,44.237,43.65,43.013,42.2,41.179,40.081,38.892,37.545,36.117,34.708,33.364,32.19,31.181,30.32,29.601,29.035,28.637,28.389,28.218,28.169,28.262,28.443,28.694,28.909,29.136,29.414,29.72,30.055,30.467,30.8,31.167,31.547,31.951,32.397,32.916,33.485,34.142,34.897,35.719,36.599,37.547,38.58,39.707,40.832,41.837,42.745,43.677,44.635,45.604,46.522,47.38,48.103,48.672,49.078,49.331,49.452,49.428,49.251,48.927,48.454,47.809,46.974,45.923,44.669,43.208,41.728,40.253,38.827,37.465,36.28,35.22,34.301,33.535,32.888,32.379,31.985,31.657,31.432,31.305,31.305,31.417,31.564,31.698,31.76,31.78,31.878,32.043,32.232,32.379,32.376,32.34,32.297,32.26,32.269,32.366,32.583,32.874,33.305,33.825,34.46,35.179,35.982,36.892,37.841,38.765
42.461,42.452,42.232,41.848,41.337,40.698,39.977,39.133,38.126,36.949,35.697,34.482,33.345,32.303,31.341,30.563,29.92,29.416,29.124,28.981,28.929,28.955,29.064,29.267,29.495,29.704,29.84,29.884,29.894,29.907,29.942,30.015,30.117,30.255,30.468,30.781,31.194,31.684,32.248,32.892,33.667,34.396,35.143,35.918,36.701,37.447,38.064,38.699,39.306,39.888,40.455,40.979,41.423,41.766,42.011,42.151,42.189,42.126,41.96,41.698,41.363,40.981,40.552,40.089,39.558,38.968,38.311,37.598,36.836,36.023,35.158,34.3,33.515,32.793,32.161,31.651,31.211,30.849,30.592,30.426,30.346,30.325,30.408,30.54,30.718,30.934,31.156,31.385,31.654,31.991,32.322,32.664,33.049,33.492,33.985,34.518,35.087,35.69,36.301,36.923,37.567,38.229,38.916,39.629,40.348,41.049,41.725,42.378,42.969,43.505
