85.383,21.222,-27.763,8.6916,-1.122,0.062109,-0.0011533,64.126,12.062,-24.702,10.811,-1.8817,0.1423,-0.0039026,55.953,25.321,-45.002,19.54,-3.512,0.28154,-0.0083354
97.316,38.991,-44.321,13.478,-1.7202,0.094279,-0.0017148,69.599,4.3505,-25.517,12.605,-2.3691,0.19357,-0.0057786,68.212,3.3177,-21.558,10.155,-1.8033,0.13875,-0.0038891
56.931,-21.981,34.381,-14.557,2.5647,-0.20164,0.0058706,68.704,28.614,-44.196,18.728,-3.3893,0.27672,-0.0083829,67.798,-0.037945,-20.523,10.562,-2.0039,0.16404,-0.0048964
92.378,42.558,-50.663,15.773,-2.0566,0.1163,-0.0022506,67.736,0.25657,-23.184,12.703,-2.532,0.21597,-0.0066747,68.931,9.7838,-30.095,13.39,-2.3442,0.18032,-0.0050894
92.45,41.371,-60.645,22.347,-3.5078,0.24971,-0.0066365,68.75,18.501,-44.9,20.556,-3.7842,0.30788,-0.0092162,66.332,9.9024,-32.523,15.634,-2.9466,0.2426,-0.0072983
98.765,39.79,-53.134,19.059,-2.9721,0.21266,-0.0057253,78.213,3.0879,-18.891,8.8059,-1.57,0.12221,-0.0034829,80.62,5.2047,-24.795,12.101,-2.257,0.18267,-0.0053903
92.85,44.664,-62.713,22.777,-3.549,0.25163,-0.0066707,71.703,10.523,-27.398,13.152,-2.5255,0.21334,-0.0066002,77.847,1.453,-23.812,12.154,-2.288,0.18466,-0.0054004
89.81,25.415,-45.193,17.459,-2.8007,0.20139,-0.0053717,71.491,11.577,-32.862,14.343,-2.462,0.18602,-0.0051679,75.541,9.7408,-33.159,14.649,-2.5316,0.19186,-0.0053267
61.067,4.0243,-3.7327,-0.86737,0.51836,-0.066125,0.0025991,46.136,4.8514,-12.635,5.2752,-0.8693,0.062553,-0.0016372,43.807,8.386,-19.565,8.8724,-1.5976,0.12602,-0.003638
41.04,18.739,-24.668,9.2908,-1.4927,0.108,-0.0028945,39.815,8.8824,-15.019,6.2101,-1.0422,0.076542,-0.002039,43.582,4.4203,-16.87,8.3709,-1.6159,0.13608,-0.0041828
40.055,17.69,-23.307,8.4312,-1.2829,0.086812,-0.0021391,50.002,3.8241,-17.316,8.0696,-1.4647,0.11677,-0.0034199,45.465,7.5171,-19.062,8.6828,-1.5804,0.12661,-0.0037205
93.608,40.305,-53.049,19.312,-3.0115,0.21202,-0.0055296,83.522,6.382,-23.718,10.445,-1.7769,0.13222,-0.003603,86.504,14.444,-30.374,14.187,-2.7214,0.23125,-0.0072117
93.463,21.371,-37.876,14.988,-2.4508,0.17827,-0.0047721,84.695,-9.1512,-12.714,7.7993,-1.5091,0.12199,-0.0035567,82.568,15.743,-32.602,15.012,-2.8051,0.23102,-0.0069739
82.278,46.378,-54.316,19.614,-3.1157,0.22618,-0.0061278,82.136,5.4878,-27.432,13.3,-2.4481,0.19551,-0.0057011,84.406,1.8416,-22.877,11.581,-2.1939,0.18093,-0.0054708
85.14,39.036,-46.732,14.959,-2.0285,0.12129,-0.0025693,60.294,18.05,-35.236,14.966,-2.588,0.19816,-0.005581,55.025,11.211,-28.848,13.024,-2.3234,0.18156,-0.0051884
85.289,25.808,-33.639,9.855,-1.145,0.05175,-0.00052813,57.282,10.854,-26.096,11.551,-2.0657,0.1638,-0.0047864,57.475,3.0462,-20.362,9.9709,-1.8545,0.14983,-0.0044185
62.16,27.723,-37.252,13.304,-2.0359,0.1415,-0.0036688,59.993,0.53895,-19.93,10.739,-2.1146,0.17863,-0.0054776,63.37,8.6133,-22.37,10.935,-2.1278,0.18103,-0.0056201
92.541,36.88,-52.682,19.828,-3.2119,0.2365,-0.006498,73.633,5.5068,-27.718,13.624,-2.5769,0.21293,-0.0064458,69.072,1.428,-21.704,11.332,-2.1948,0.1831,-0.0055517
96.831,45.504,-60.229,22.068,-3.5297,0.2591,-0.0071505,77.677,8.5548,-27.719,13.261,-2.4857,0.20318,-0.0060573,70.985,11.735,-32.059,14.214,-2.5068,0.19558,-0.0056273
99.029,20.971,-33.911,12.521,-1.9478,0.13647,-0.0035432,76.47,18.151,-40.636,17.944,-3.2278,0.25857,-0.0076585,71.226,7.6027,-27.85,13.395,-2.5139,0.20706,-0.0062629
95.903,36.011,-50.742,18.053,-2.7196,0.18444,-0.0046256,78.079,15.971,-33.197,14.034,-2.4071,0.18342,-0.0051583,82.606,18.685,-37.229,16.9,-3.1579,0.26131,-0.0079387
94.936,36.513,-51.957,18.621,-2.8244,0.19257,-0.0048453,79.154,10.304,-29.359,13.892,-2.5895,0.21093,-0.0062779,75.75,14.193,-33.186,14.368,-2.4934,0.19164,-0.005434
97.996,53.922,-70.13,24.561,-3.6978,0.25239,-0.0064041,78.135,-4.0558,-23.461,12.99,-2.523,0.20804,-0.006206,74.249,9.7914,-37.808,18.722,-3.5719,0.29631,-0.0089643
96.857,43.461,-59.444,20.473,-2.9957,0.19713,-0.0047731,73.578,12.888,-37.988,17.467,-3.1457,0.24771,-0.0071369,76.559,-3.1777,-25.2,13.448,-2.5577,0.20742,-0.0060915
94.032,30.496,-46.422,15.712,-2.1661,0.12951,-0.0027152,74.505,9.6115,-36.575,16.885,-2.9988,0.23175,-0.0065393,71.856,8.044,-33.321,16.586,-3.1644,0.26194,-0.0079027
91.231,45.87,-57.479,19.765,-2.8884,0.18867,-0.0045005,84.705,3.3783,-30.643,15.429,-2.9014,0.23552,-0.0069611,83.525,10.749,-38.301,18.094,-3.3385,0.26963,-0.0079767
90.146,15.869,-40.135,17.502,-3.0985,0.24334,-0.0070409,70.326,-3.2906,-26.229,15.137,-3.0559,0.2614,-0.0080731,82.118,-4.4346,-23.346,14.15,-2.9299,0.25363,-0.0078671
85.138,25.45,-32.708,10.211,-1.2866,0.066324,-0.0010072,70.677,19.648,-31.28,14.561,-2.7994,0.23574,-0.0072215,71.841,17.99,-32.208,14.239,-2.5785,0.20614,-0.006042
80.342,32.458,-44.097,14.221,-1.8869,0.10782,-0.0020965,66.195,20.874,-41.956,18.893,-3.499,0.28758,-0.0086927,51.024,-42.86,42.106,-14,2.0314,-0.13304,0.0032217
78.934,22.365,-38.51,13.735,-1.9942,0.12674,-0.0028829,60.473,27.279,-43.324,18.106,-3.1717,0.24921,-0.0072559,68.279,0.75615,-18.728,8.846,-1.5245,0.11176,-0.0029413
79.517,26.524,-36.083,12.181,-1.7203,0.10785,-0.0024601,60.758,7.553,-25.728,11.853,-2.1145,0.16428,-0.004657,59.779,4.8369,-28.418,14.318,-2.7154,0.22292,-0.0066783
95.795,51.602,-65.742,23.449,-3.5941,0.24934,-0.0064276,87.137,-0.92158,-25.304,12.686,-2.3031,0.17948,-0.0050853,85.131,26.62,-46.474,20.059,-3.6157,0.29112,-0.0086541
57.924,-28.535,48.419,-20.902,3.7191,-0.29436,0.0086149,79.111,26.048,-50.213,21.914,-3.9457,0.31664,-0.00938,76.33,10.827,-36.583,17.335,-3.2012,0.25841,-0.007635
87.929,43.991,-58.702,22.131,-3.6809,0.28304,-0.0082171,81.594,-0.76642,-17.843,9.6918,-1.9086,0.15986,-0.0048253,82.834,-17.561,-8.476,8.0728,-1.8705,0.17232,-0.0055959
90.293,32.002,-42.931,14.578,-2.0827,0.132,-0.0030196,72.541,11.21,-31.432,14.765,-2.7544,0.22609,-0.0068152,69.301,-1.7835,-17.481,9.7591,-1.9214,0.16015,-0.0048141
