88.942,88.888,88.746,88.552,88.294,87.969,87.577,87.117,86.593,85.994,85.347,84.634,83.882,83.039,82.135,81.053,79.774,78.247,76.48,74.401,72.054,69.625,67.146,64.86,62.877,61.136,59.75,58.558,57.539,56.576,55.93,55.503,55.137,54.844,54.63,54.498,54.44,54.431,54.587,54.774,54.995,55.381,55.597,55.799,56.015,56.229,56.434,56.704,57.042,57.468,57.992,58.527,59.142,59.806,60.489,61.202,61.963,62.728,63.515,64.309,65.034,65.746,66.424,67.076,67.721,68.366,68.953,69.462,69.893,70.269,70.473,70.544,70.52,70.394,70.204,69.915,69.539,69.076,68.419,67.598,66.44,65.281,63.845,62.416,60.983,59.687,58.465,57.457,56.542,55.717,55.082,54.511,53.997,53.538,53.122,52.824,52.586,52.429,52.368,52.37,52.445,52.61,52.845,53.075,53.357,53.64,53.952,54.381,54.997,55.799
104.61,104.56,104.43,104.22,103.94,103.59,103.16,102.68,102.15,101.59,101.02,100.33,99.49,98.632,97.366,95.9,94.148,91.956,89.26,86.278,83.131,80.126,77.39,74.925,72.673,70.663,68.829,67.152,65.575,64.113,62.718,61.405,60.189,59.131,58.21,57.462,56.794,56.245,55.81,55.512,55.342,55.252,55.209,55.246,55.362,55.574,55.872,56.287,56.819,57.49,58.289,59.217,60.247,61.389,62.606,63.944,65.363,66.82,68.285,69.674,70.939,72.108,73.351,74.615,75.837,77.007,78.011,78.745,79.181,79.381,79.366,79.127,78.644,77.918,76.918,75.612,73.998,71.928,69.573,67.022,64.444,61.962,59.667,57.689,55.918,54.359,52.99,51.768,50.709,49.83,49.097,48.534,48.185,47.958,47.85,47.817,47.852,47.948,48.122,48.407,48.732,48.977,49.172,49.385,49.62,49.879,50.184,50.536,50.937,51.428
54.705,54.639,54.54,54.472,54.485,54.563,54.742,54.992,55.382,55.971,56.673,57.497,58.438,59.473,60.592,61.76,62.926,64.055,65.123,66.21,67.35,68.564,69.846,71.095,72.227,73.112,73.731,74.06,74.22,74.201,73.97,73.509,72.847,71.867,70.63,68.958,67.082,65.029,62.914,60.815,58.8,57.101,55.586,54.245,53.171,52.244,51.463,50.776,50.217,49.774,49.485,49.351,49.383,49.502,49.643,49.809,49.99,50.194,50.483,50.856,51.237,51.543,51.759,51.976,52.192,52.36,52.6,52.89,53.26,53.718,54.299,55.008,55.81,56.678,57.593,58.591,59.626,60.693,61.782,62.881,63.964,65.06,66.186,67.323,68.355,69.376,70.305,71.126,71.807,72.366,72.756,73.02,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175,73.175
100.08,100.07,99.952,99.705,99.358,98.911,98.359,97.689,96.917,96.046,95.093,94.059,92.967,91.798,90.451,88.514,86.19,83.474,80.455,77.202,73.825,70.522,67.41,64.626,62.052,59.807,57.808,55.996,54.312,52.791,51.37,50.027,48.777,47.657,46.659,45.805,45.079,44.503,44.038,43.755,43.627,43.646,43.786,44.042,44.425,44.962,45.649,46.496,47.496,48.654,50.005,51.479,53.026,54.659,56.332,58.028,59.744,61.455,63.055,64.477,65.798,67.272,68.636,69.911,71.109,72.147,73.01,73.647,74.071,74.292,74.252,74.032,73.683,73.018,72.07,70.979,69.634,67.96,66.006,63.833,61.46,59.023,56.597,54.32,52.257,50.417,48.766,47.383,46.23,45.343,44.584,43.974,43.48,43.121,42.891,42.745,42.635,42.525,42.434,42.388,42.427,42.629,42.825,42.959,43.2,43.537,43.954,44.527,45.227,46.094
98.942,98.899,98.692,98.336,97.799,97.12,96.321,95.369,94.253,92.989,91.542,89.778,87.516,84.705,81.56,78.276,74.912,71.607,68.522,65.693,63.041,60.634,58.469,56.467,54.653,53.061,51.69,50.5,49.428,48.605,47.992,47.489,47.092,46.797,46.572,46.538,46.69,46.973,47.156,47.321,47.595,47.976,48.443,48.988,49.658,50.473,51.428,52.534,53.736,55.054,56.501,58.062,59.688,61.365,62.94,64.53,66.115,67.694,69.328,71.026,72.657,74.146,75.366,76.355,77.014,77.331,77.454,77.326,76.974,76.33,75.41,74.12,72.215,70.052,67.586,64.935,62.248,59.643,57.155,54.757,52.652,50.891,49.49,48.531,47.977,47.596,47.249,47.077,47.1,47.242,47.436,47.585,47.646,47.66,47.82,47.98,48.339,48.366,48.152,47.891,47.678,47.542,47.557,47.759,48.121,48.677,49.411,50.308,51.366,52.62
105.4,105.3,105.11,104.81,104.42,103.94,103.39,102.77,102.1,101.41,100.51,99.375,97.853,96.033,93.987,91.459,88.772,85.943,83.162,80.536,78.042,75.691,73.517,71.593,69.815,68.195,66.708,65.344,64.117,63.04,62.222,61.633,61.127,60.716,60.377,60.115,59.967,59.926,60.076,60.281,60.499,60.748,61.055,61.412,61.844,62.356,62.958,63.677,64.466,65.306,66.203,67.162,68.151,69.159,70.195,71.223,72.295,73.446,74.727,76.105,77.474,78.742,79.836,80.636,81.154,81.505,81.653,81.693,81.621,81.272,80.639,79.73,78.482,76.978,75.03,72.962,70.809,68.737,66.879,65.254,63.856,62.702,61.846,61.175,60.605,60.212,60.033,60.079,60.317,60.745,61.206,61.689,62.157,62.593,63.007,63.333,63.84,64.134,64.315,64.378,64.303,64.162,63.996,63.83,63.744,63.727,63.78,63.958,64.423,64.875
100.06,100,99.835,99.508,99.034,98.416,97.648,96.746,95.714,94.505,93.15,91.462,89.183,86.423,83.49,80.237,76.788,73.444,70.272,67.415,64.89,62.597,60.522,58.596,56.819,55.168,53.605,52.191,50.891,49.739,48.728,47.858,47.099,46.426,45.897,45.535,45.292,45.175,45.14,45.148,45.299,45.621,46.105,46.752,47.639,48.68,49.861,51.255,52.814,54.461,56.166,57.894,59.624,61.349,63.016,64.507,65.883,67.376,68.782,70.102,71.375,72.587,73.578,74.33,74.797,75.041,75.076,74.901,74.478,73.716,72.686,71.389,69.731,67.825,65.754,63.477,61.148,58.886,56.766,54.88,53.25,51.783,50.485,49.369,48.491,47.785,47.233,46.893,46.789,46.863,47.042,47.252,47.455,47.635,47.796,48.012,48.343,48.708,48.975,49.104,49.263,49.487,49.764,50.107,50.551,51.065,51.692,52.46,53.337,54.286
92.899,92.833,92.628,92.274,91.798,91.212,90.459,89.596,88.62,87.524,86.285,84.629,82.378,79.706,76.591,73.336,70.099,67.003,64.105,61.475,59.103,57.1,55.371,53.9,52.624,51.54,50.646,50.009,49.649,49.614,49.812,50.149,50.514,50.863,51.233,51.642,52.213,52.919,53.569,54.136,54.66,55.163,55.653,56.129,56.63,57.203,57.849,58.561,59.34,60.194,61.084,62.053,63.099,64.195,65.265,66.315,67.391,68.517,69.752,71.101,72.479,73.753,74.798,75.527,76.004,76.3,76.33,76.138,75.765,75.238,74.423,73.202,71.631,69.773,67.643,65.206,62.869,60.646,58.691,56.949,55.42,54.074,52.954,52.024,51.183,50.387,49.692,49.165,48.786,48.482,48.144,47.745,47.279,46.834,46.505,46.314,46.212,45.958,45.685,45.417,45.216,45.172,45.297,45.613,46.134,46.862,47.725,48.8,50.125,51.603
62.354,62.27,62.157,62.012,61.836,61.625,61.382,61.104,60.792,60.445,60.065,59.653,59.206,58.718,58.193,57.628,57.023,56.374,55.684,54.959,54.185,53.392,52.58,51.733,50.803,49.823,48.769,47.666,46.518,45.369,44.263,43.25,42.325,41.464,40.675,39.943,39.273,38.669,38.136,37.694,37.328,37.037,36.794,36.596,36.434,36.314,36.289,36.313,36.356,36.414,36.536,36.712,36.965,37.324,37.753,38.266,38.859,39.524,40.286,41.117,41.994,42.883,43.773,44.656,45.539,46.381,47.154,47.756,48.336,48.911,49.426,49.825,50.128,50.332,50.428,50.391,50.24,49.973,49.608,49.106,48.503,47.772,46.919,45.9,44.83,43.659,42.414,41.099,39.828,38.619,37.486,36.448,35.533,34.788,34.208,33.722,33.32,33.058,32.996,33.052,33.192,33.373,33.518,33.655,33.839,34.029,34.217,34.408,34.671,34.968
44.171,44.157,44.11,44.026,43.897,43.722,43.508,43.254,42.959,42.621,42.228,41.737,41.174,40.58,39.807,38.933,38.018,37.06,36.053,35.028,34.008,33.054,32.233,31.575,31.029,30.613,30.349,30.15,30.062,30.092,30.221,30.403,30.589,30.785,30.977,31.171,31.366,31.548,31.711,31.877,32.064,32.29,32.559,32.873,33.252,33.709,34.282,34.929,35.649,36.397,37.143,37.883,38.606,39.312,39.984,40.601,41.166,41.656,42.098,42.482,42.832,43.145,43.418,43.639,43.876,44.059,44.166,44.134,44.015,43.768,43.447,43.067,42.572,41.869,40.955,39.87,38.689,37.417,36.108,34.792,33.529,32.377,31.366,30.498,29.805,29.301,28.883,28.6,28.498,28.577,28.79,29.102,29.466,29.857,30.299,30.758,31.219,31.657,32.061,32.464,32.875,33.288,33.699,34.102,34.495,34.872,35.246,35.628,36.076,36.514
42.716,42.715,42.693,42.644,42.573,42.486,42.397,42.318,42.214,41.991,41.651,41.173,40.562,39.717,38.722,37.523,36.275,35.03,33.786,32.582,31.417,30.372,29.456,28.748,28.212,27.788,27.502,27.385,27.392,27.529,27.742,27.959,28.145,28.3,28.426,28.524,28.599,28.661,28.705,28.763,28.886,29.084,29.35,29.685,30.081,30.548,31.129,31.843,32.634,33.439,34.249,35.065,35.888,36.724,37.549,38.333,39.025,39.637,40.191,40.693,41.136,41.533,41.902,42.279,42.652,42.976,43.229,43.37,43.348,43.227,42.976,42.592,42.053,41.328,40.411,39.464,38.433,37.361,36.259,35.134,34.052,33.107,32.264,31.52,30.863,30.259,29.765,29.408,29.171,29.035,28.981,29.001,29.076,29.182,29.309,29.453,29.623,29.85,30.159,30.58,31.09,31.747,32.513,33.368,34.364,35.46,36.658,37.885,39.108,40.305
