947,1048,1203,1384,1511,1628,1756,1889,1999,2144,2321,2498,2629,2735,2851,2988,3148,3280,3426,3592,3727,3845,3961,4120,4241,4359,4491,4679,4783,4920,5065,5184,5330,5446,5578,5711,5827,5966,6086,6292,6422,6514,6690,6836,6967,7089,7215,7456,7558,7691,7864,7983,8119,8264,8368,8485,8622,8724,8842,9047,9172,9276,9365,9530,9680,9828,9963,10067,10193,10341,10503,10641,10780,10906,11019,11133,11247,11446,11552,11686,11807,11926,12092,12228,12336,12498,12598,12734,12846,12982,13134,13254,13399
1089,1185,1287,1398,1511,1607,1718,1830,1943,2054,2146,2257,2390,2502,2597,2721,2833,2967,3089,3190,3333,3510,3633,3745,3879,4006,4097,4210,4321,4449,4545,4705,4817,4918,5030,5142,5254,5361,5494,5602,5697,5798,5889,6001,6113,6241,6342,6465,6566,6673,6769,6870,6982,7094,7206,7313,7398,7489,7601,7713,7815,7927,8033,8145,8240,8337,8449,8561,8694,8822,8933,9057,9170,9287,9414,9521,9633,9766,9889,10005,10113,10209,10342,10454,10561,10657,10768,10870,10982,11093,11201,11334,11441,11537,11633,11729,11841,11942,12064,12181,12293,12422,12529,12641,12752,12870,12982,13094,13205,13365,13473,13569,13681,13814,13925
4523,4644,4770,4881,5018,5141,5238,5350,5485,5595,5730,5842,5952,6088,6210,6367,6488,6646,6792,6965,7086,7153,7284,7417,7525,7667,7784,7932,8066,8182,8271,8502,8661,8805,8951,9075,9223,9360,9486,9619,9722,9824,9951,10074,10206,10351,10492,10606,10755,10944,11031,11170,11291,11468,11599,11716,11835,11937,12070,12192,12352,12478,12562,12708,12813,12959,13078,13184,13271,13435,13552,13664,13798
944,1040,1152,1284,1414,1538,1648,1748,1856,1952,2064,2176,2324,2468,2576,2688,2804,2900,3024,3168,3316,3424,3520,3620,3744,3857,4004,4144,4257,4353,4465,4580,4724,4864,4977,5089,5188,5297,5412,5537,5668,5796,5905,6001,6100,6225,6356,6497,6625,6737,6833,6945,7057,7173,7317,7428,7541,7649,7749,7861,7985,8133,8257,8385,8481,8581,8693,8817,8945,9073,9169,9282,9381,9505,9617,9745,9889,10005,10117,10225,10321,10433,10565,10705,10817,10929,11029,11141,11253,11378,11525,11650,11762,11861,11986,12098,12213,12357,12469,12581,12678,12789,12901,13026,13173,13298,13426,13541,13666,13794,13938
1184,1283,1392,1488,1619,1760,1891,2003,2112,2228,2339,2448,2592,2723,2835,2944,3043,3168,3299,3440,3571,3683,3792,3887,3999,4115,4259,4383,4496,4595,4707,4803,4915,5059,5199,5311,5423,5523,5635,5760,5891,6031,6159,6256,6367,6483,6595,6739,6879,6992,7119,7231,7328,7459,7571,7712,7811,7919,8015,8147,8275,8419,8531,8643,8755,8863,8976,9107,9232,9360,9471,9571,9664,9776,9907,10035,10160,10271,10371,10479,10563,10676,10819,10931,11072,11199,11295,11395,11507,11619,11747,11891,12003,12115,12211,12320,12432,12547,12672,12783,12883,12995,13107,13216,13347,13472,13583,13699
1180,1276,1388,1500,1615,1760,1872,2000,2108,2204,2316,2448,2588,2720,2828,2924,3024,3136,3260,3388,3520,3632,3724,3824,3935,4060,4188,4332,4444,4544,4656,4751,4864,4988,5132,5248,5359,5468,5564,5676,5808,5948,6092,6220,6335,6432,6556,6688,6828,6940,7052,7152,7260,7375,7500,7647,7772,7884,7984,8096,8207,8316,8460,8588,8700,8800,8912,9024,9148,9295,9420,9548,9631,9756,9868,9983,10127,10252,10364,10464,10576,10688,10796,10940,11071,11200,11308,11404,11504,11628,11760,11887,12012,12111,12220,12316,12428,12559,12700,12828,12940,13036,13148,13260,13375,13520,13631,13744
1072,1216,1327,1439,1548,1648,1756,1871,2015,2144,2268,2367,2476,2572,2704,2844,2988,3100,3199,3312,3407,3520,3664,3804,3916,4028,4128,4236,4364,4496,4636,4764,4860,4992,5100,5232,5376,5503,5628,5724,5839,5964,6080,6224,6348,6448,6559,6671,6768,6880,7023,7164,7276,7376,7488,7612,7744,7872,7996,8124,8220,8320,8444,8556,8672,8812,8924,9020,9136,9248,9372,9516,9664,9776,9884,9999,10124,10252,10396,10524,10624,10748,10848,10960,11084,11232,11376,11488,11596,11692,11804,11916,12044,12188,12304,12416,12524,12636,12753,12895,13036,13164,13260,13359,13472,13584,13712,13855,13968
1152,1264,1376,1508,1648,1776,1888,1988,2096,2208,2324,2468,2596,2708,2816,2913,3012,3136,3284,3408,3536,3632,3732,3844,3968,4096,4241,4352,4452,4564,4660,4772,4896,5028,5140,5252,5360,5460,5572,5696,5828,5956,6068,6176,6272,6372,6496,6628,6756,6880,6992,7104,7216,7332,7476,7620,7732,7840,7940,8048,8164,8288,8420,8548,8656,8768,8864,8996,9124,9268,9380,9488,9584,9700,9812,9936,10080,10208,10320,10420,10528,10644,10756,10896,11028,11140,11252,11364,11476,11584,11728,11856,11968,12068,12176,12288,12404,12548,12676,12800,12900,13008,13104,13236,13364,13488,13616,13712,13812
0,132,260,384,512,608,708,820,944,1072,1216,1331,1443,1552,1648,1760,1891,2032,2144,2275,2400,2512,2628,2741,2864,2992,3104,3220,3315,3442,3571,3712,3824,3936,4035,4144,4240,4371,4512,4644,4756,4864,4960,5072,5188,5331,5456,5568,5667,5779,5904,6020,6163,6291,6416,6528,6628,6740,6864,6992,7123,7235,7344,7440,7552,7664,7792,7936,8051,8176,8275,8384,8496,8593,8736,8852,8964,9075,9188,9312,9444,9584,9712,9824,9920,10032,10144,10259,10404,10531,10643,10752,10848,10947,11072,11204,11331,11456,11555,11664,11760,11891,12019,12164,12275,12384,12480,12592,12704,12832,12976,13091,13203,13312
976,1116,1248,1356,1452,1564,1676,1804,1948,2076,2188,2287,2396,2512,2636,2768,2896,3004,3116,3212,3344,3472,3616,3728,3840,3952,4060,4172,4304,4444,4556,4668,4768,4880,4992,5104,5244,5388,5500,5612,5712,5824,5932,6076,6224,6348,6460,6560,6668,6783,6924,7055,7168,7276,7392,7516,7612,7756,7884,8000,8108,8207,8316,8431,8576,8704,8828,8927,9036,9151,9276,9392,9536,9647,9756,9852,9951,10044,10156,10284,10416,10527,10639,10732,10832,10956,11072,11196,11340,11456,11567,11676,11772,11904,12044,12156,12268,12380,12480,12588,12703,12828,12943,13068,13180,13292
1092,1233,1344,1456,1568,1668,1812,1940,2084,2196,2308,2420,2516,2628,2753,2897,3012,3124,3232,3328,3440,3572,3712,3844,3956,4064,4160,4272,4388,4532,4656,4768,4868,4980,5076,5188,5332,5473,5584,5697,5797,5909,6032,6164,6292,6416,6516,6624,6721,6832,6964,7104,7232,7344,7441,7552,7668,7812,7952,8064,8176,8276,8384,8481,8612,8752,8884,8996,9105,9200,9332,9440,9572,9696,9808,9924,10036,10144,10260,10404,10532,10656,10756,10864,10961,11092,11220,11364,11476,11588,11712,11828,11952,12084,12196,12304,12404,12516,12640,12788,12912,13056,13168,13280,13392
1196,1340,1472,1600,1708,1804,1904,2028,2159,2300,2428,2524,2624,2736,2848,2976,3116,3228,3340,3436,3548,3660,3775,3920,4048,4160,4268,4364,4464,4588,4736,4860,4988,5084,5184,5295,5420,5548,5692,5804,5904,6028,6124,6236,6380,6511,6640,6748,6844,6943,7068,7199,7340,7468,7564,7663,7776,7887,8015,8159,8271,8384,8492,8591,8703,8828,8976,9100,9212,9311,9420,9516,9647,9776,9900,10012,10111,10204,10303,10428,10559,10700,10828,10924,11036,11148,11260,11375,11519,11632,11743,11852,11952,12063,12188,12335,12460,12572,12671,12784,12908,13023,13167,13292,13404,13503,13615,13727
932,1040,1140,1248,1364,1508,1636,1760,1860,1968,2065,2196,2324,2468,2580,2688,2784,2896,3008,3136,3280,3396,3508,3616,3712,3824,3956,4096,4228,4336,4432,4532,4644,4768,4916,5040,5152,5252,5364,5476,5584,5728,5860,5972,6080,6180,6288,6404,6548,6676,6800,6912,7012,7124,7248,7376,7520,7632,7732,7856,7952,8065,8196,8340,8468,8576,8688,8804,8928,9056,9200,9312,9428,9540,9648,9764,9888,10036,10160,10260,10372,10484,10608,10736,10880,10993,11092,11204,11300,11412,11536,11680,11808,11920,12020,12128,12244,12368,12496,12628,12736,12832,12932,13044,13168,13284,13408,13536
1379,1519,1619,1727,1843,1967,2095,2239,2355,2467,2575,2659,2771,2895,3040,3167,3279,3379,3487,3583,3715,3843,3967,4099,4207,4291,4403,4528,4655,4788,4931,5055,5167,5264,5375,5507,5619,5747,5855,5939,6031,6143,6275,6400,6515,6627,6739,6847,6943,7043,7167,7299,7427,7551,7651,7763,7875,7987,8127,8255,8367,8479,8575,8687,8799,8915,9055,9167,9280,9379,9487,9599,9715,9840,9967,10079,10191,10291,10403,10527,10659,10799,10911,11023,11123,11235,11359,11475,11619,11727,11843,11935,12047,12163,12287,12435,12559,12687,12783,12883,12995,13119,13247,13379
947,1056,1171,1296,1427,1568,1667,1776,1859,1984,2116,2256,2384,2496,2611,2707,2832,2963,3104,3216,3328,3427,3536,3651,3776,3923,4048,4160,4259,4371,4484,4592,4736,4864,4976,5075,5184,5300,5424,5571,5696,5824,5920,6019,6131,6256,6384,6515,6627,6736,6851,6947,7059,7203,7347,7488,7600,7712,7824,7939,8083,8208,8320,8419,8544,8640,8752,8896,9027,9155,9264,9360,9459,9584,9715,9843,9968,10067,10176,10272,10384,10515,10656,10784,10896,11011,11136,11251,11376,11507,11635,11744,11856,11952,12064,12195,12336,12464,12579,12692,12787,12912,13043,13184,13315,13424,13520,13619,13731
